epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
125,616.254,1.58191,1.49329,0.01819,0.63332,0.47297,0.49138,0.23271,1.87169,1.79832,0.02497,0.0003632,0.0003632,0.0003632
126,620.975,1.55865,1.48761,0.01779,0.62345,0.47297,0.49649,0.23741,1.82066,1.78075,0.02418,0.00035,0.00035,0.00035
127,625.704,1.51744,1.45995,0.01877,0.6595,0.46065,0.50087,0.24125,1.84997,1.74167,0.02474,0.0003368,0.0003368,0.0003368
128,630.347,1.54663,1.44732,0.01879,0.65174,0.47568,0.50189,0.24251,1.85688,1.80084,0.02478,0.0003236,0.0003236,0.0003236
129,635.04,1.50606,1.3949,0.01734,0.62632,0.47297,0.51798,0.25417,1.82265,1.73105,0.02369,0.0003104,0.0003104,0.0003104
130,639.745,1.59684,1.50033,0.0181,0.601,0.47568,0.5105,0.25561,1.80388,1.75563,0.02339,0.0002972,0.0002972,0.0002972
131,644.412,1.53326,1.45825,0.01885,0.67126,0.45405,0.50892,0.24921,1.87503,1.7727,0.02497,0.000284,0.000284,0.000284
132,649.122,1.55031,1.41618,0.01747,0.68388,0.44436,0.49937,0.24475,1.87683,1.83126,0.02483,0.0002708,0.0002708,0.0002708
133,653.896,1.58756,1.49116,0.01744,0.61912,0.46569,0.50259,0.25064,1.86301,1.75216,0.02451,0.0002576,0.0002576,0.0002576
134,658.618,1.49711,1.39354,0.01801,0.56768,0.47297,0.50512,0.24737,1.85716,1.78957,0.02436,0.0002444,0.0002444,0.0002444
135,663.304,1.53455,1.4286,0.0174,0.61882,0.45405,0.50569,0.24682,1.8782,1.7819,0.02516,0.0002312,0.0002312,0.0002312
136,668.002,1.4793,1.37011,0.01756,0.67147,0.44865,0.51732,0.25031,1.87252,1.75709,0.02458,0.000218,0.000218,0.000218
137,672.713,1.52388,1.42658,0.01732,0.61344,0.47608,0.51312,0.25281,1.84002,1.76559,0.02409,0.0002048,0.0002048,0.0002048
138,677.422,1.53171,1.40859,0.01745,0.61401,0.47568,0.51122,0.24878,1.85861,1.73735,0.0245,0.0001916,0.0001916,0.0001916
139,682.162,1.55347,1.43577,0.01725,0.62442,0.47568,0.50477,0.24519,1.85254,1.77118,0.02452,0.0001784,0.0001784,0.0001784
140,686.868,1.53163,1.36593,0.01746,0.61866,0.47793,0.49786,0.24231,1.85647,1.75522,0.02446,0.0001652,0.0001652,0.0001652
141,692.356,1.52304,1.27641,0.0248,0.63767,0.45188,0.48624,0.23503,1.86401,1.82287,0.02493,0.000152,0.000152,0.000152
142,696.894,1.51155,1.2371,0.02169,0.67342,0.42356,0.47498,0.22304,1.90786,1.92931,0.0261,0.0001388,0.0001388,0.0001388
143,701.493,1.48411,1.13124,0.02412,0.69341,0.41892,0.47386,0.21948,1.92451,1.95576,0.02691,0.0001256,0.0001256,0.0001256
144,706.031,1.48702,1.09427,0.02308,0.69998,0.41892,0.48678,0.22876,1.88032,1.89893,0.02553,0.0001124,0.0001124,0.0001124
145,710.617,1.45218,1.04092,0.02172,0.65902,0.47012,0.49107,0.23354,1.87327,1.83165,0.02502,9.92e-05,9.92e-05,9.92e-05
146,715.135,1.43997,1.01387,0.02205,0.65203,0.47606,0.49344,0.23506,1.87145,1.79663,0.02475,8.6e-05,8.6e-05,8.6e-05
147,719.715,1.46733,1.05677,0.02268,0.65083,0.47859,0.49779,0.23449,1.86451,1.78371,0.0245,7.28e-05,7.28e-05,7.28e-05
148,724.316,1.43152,1.00069,0.02261,0.6411,0.47568,0.50109,0.23783,1.86653,1.77339,0.02456,5.96e-05,5.96e-05,5.96e-05
149,728.83,1.39404,1.00845,0.02079,0.62574,0.47568,0.49995,0.23777,1.86101,1.79356,0.02435,4.64e-05,4.64e-05,4.64e-05
150,733.402,1.3953,1.0169,0.02176,0.62707,0.46757,0.49307,0.23446,1.85191,1.82699,0.02426,3.32e-05,3.32e-05,3.32e-05
